"Group","Species","N_Years","First_Year","Last_Year","N_Records","Mean_growth_rate","Lower_CI","Upper_CI","Precision"
"NonmarineMolluscs","Balea sarsii",46,1970,2015,196,4.1795,1.28213142370469,7.1042798382545,0.467892767418495
"NonmarineMolluscs","Bathyomphalus contortus",45,1970,2014,560,-4.1197,-6.22399059762749,-1.86361168935391,0.763316183714574
"NonmarineMolluscs","Bithynia leachii",45,1970,2014,511,-1.5041,-3.79691674559338,0.57539252555336,0.75692013897837
"NonmarineMolluscs","Bithynia tentaculata",46,1970,2015,946,-1.2698,-2.5132808257857,-0.174046009404268,2.56837511512983
"NonmarineMolluscs","Boettgerilla pallens",44,1972,2015,349,4.8082,1.96096146456676,8.7732717564485,0.342402742241453
"NonmarineMolluscs","Candidula intersecta",46,1970,2015,657,-0.1865,-1.03193892939861,0.861768683012049,4.50306001686424
"NonmarineMolluscs","Carychium tridentatum",46,1970,2015,851,-1.9597,-3.08548686482446,-0.833098753571255,3.0582202816011
"NonmarineMolluscs","Cecilioides acicula",46,1970,2015,106,-0.6792,-2.44473797104326,1.39774121665386,1.03427036000175
"NonmarineMolluscs","Cepaea hortensis",46,1970,2015,1636,0.7452,-0.383209059061347,1.84917552858455,3.17137154851588
"NonmarineMolluscs","Cepaea nemoralis",46,1970,2015,2379,0.3555,-0.307673202262496,0.988665912497576,9.21672482889497
"NonmarineMolluscs","Cernuella virgata",46,1970,2015,345,-0.7085,-1.80929307927024,0.3307823717624,3.21805044926711
"NonmarineMolluscs","Clausilia bidentata",46,1970,2015,1565,-0.386,-1.00343655804496,0.243430312089853,9.70474721753337
"NonmarineMolluscs","Clausilia dubia",44,1970,2013,174,-1.8983,-3.62590452411862,-0.097503489636779,1.23239265779239
"NonmarineMolluscs","Cochlicella acuta",46,1970,2015,122,0.368,-1.84839254386418,2.64547656011757,0.818308453156847
"NonmarineMolluscs","Cochlicopa cf. lubrica",46,1970,2015,1818,-0.8405,-1.43091546217611,-0.297274096800078,12.1421229183532
"NonmarineMolluscs","Cochlicopa lubricella",46,1970,2015,343,-0.6136,-1.53581817911132,0.314306839080884,4.45020286119729
"NonmarineMolluscs","Cochlodina laminata",46,1970,2015,627,-0.2231,-1.3134697552039,0.853755779678851,3.49757963052866
"NonmarineMolluscs","Columella aspera",46,1970,2015,228,-1.9767,-3.67503175743722,-0.202209059184945,1.24250424322142
"NonmarineMolluscs","Deroceras laeve",46,1970,2015,645,-1.9344,-3.06266539470845,-0.896948804505429,3.37387225086351
"NonmarineMolluscs","Deroceras invadens",46,1970,2015,1468,2.949,1.40621177163117,4.6154746094377,1.48302296384642
"NonmarineMolluscs","Deroceras reticulatum",46,1970,2015,3429,0.1832,-0.460545083130373,1.01472609573708,7.00454643936668
"NonmarineMolluscs","Discus rotundatus",46,1970,2015,3440,-0.6932,-1.13479731290848,-0.215093403284265,18.6545066014644
"NonmarineMolluscs","Dreissena polymorpha",45,1970,2014,51,-0.5591,-3.60909084754055,2.12758328207678,0.505415785629925
"NonmarineMolluscs","Ena montana",45,1971,2015,134,0.7428,-0.955782903656563,2.86939366679629,1.06669297438198
"NonmarineMolluscs","Ena obscura",46,1970,2015,645,0.0154,-1.01794184729186,1.04536234211685,3.32489266518789
"NonmarineMolluscs","Euconulus alderi",42,1974,2015,210,-0.8682,-3.67080479430074,2.09159882984462,0.474941050595543
"NonmarineMolluscs","Euconulus cf. fulvus",46,1970,2015,785,-2.1073,-3.03172089124901,-1.17849484447937,4.456945101603
"NonmarineMolluscs","Gyraulus albus",46,1970,2015,426,-2.7095,-4.53497140608835,-1.1743632631365,1.35266291876652
"NonmarineMolluscs","Gyraulus crista",45,1970,2014,213,-2.7715,-5.24017442740964,-0.294471940932389,0.635065638619882
"NonmarineMolluscs","Helicella itala",46,1970,2015,204,-1.9392,-3.31377409236931,-0.459244137847962,1.90098957498844
"NonmarineMolluscs","Helicigona lapicida",46,1970,2015,244,-1.2012,-2.80939525042144,0.27337275081929,1.64318974484652
"NonmarineMolluscs","Cornu aspersum",46,1970,2015,2191,1.5479,0.7412536266069,2.40681453619802,6.08348933300127
"NonmarineMolluscs","Hippeutis complanatus",46,1970,2015,275,-0.0814,-2.31686633956592,1.85983268537065,0.8906613785262
"NonmarineMolluscs","Hygromia cinctella",46,1970,2015,123,6.9173,2.86068194746358,11.9453246172453,0.181335352011484
"NonmarineMolluscs","Lauria cylindracea",46,1970,2015,1437,-0.876,-1.60430030972805,-0.0997832418272059,6.47881563577893
"NonmarineMolluscs","Lehmannia marginata",46,1970,2015,1104,1.3327,-0.00899880530027761,2.79871575041224,1.86394102117512
"NonmarineMolluscs","Ambigolimax valentiana",34,1982,2015,262,7.7086,4.4364620406159,11.6701136778078,0.287208089633814
"NonmarineMolluscs","Leiostyla anglica",46,1970,2015,208,-2.1518,-3.82329972940195,-0.231628270885449,1.2075371680955
"NonmarineMolluscs","Limacus flavus",46,1970,2015,302,1.4673,-0.805203545944835,3.82443163058308,0.675618410740668
"NonmarineMolluscs","Limax cinereoniger",46,1970,2015,258,0.1055,-1.45836698107902,1.94116603993359,1.29345500655161
"NonmarineMolluscs","Limacus maculatus",38,1978,2015,407,8.1104,5.2237016171748,11.3090325050681,0.439156473748137
"NonmarineMolluscs","Limax maximus",46,1970,2015,1183,0.4584,-0.4664178495204,1.53077060745993,3.57410001637534
"NonmarineMolluscs","Radix auricularia",46,1970,2015,90,-4.6161,-7.82590626355171,-2.19180024377265,0.480630417358451
"NonmarineMolluscs","Lymnaea (stagnicola) fuscus",46,1970,2015,72,-0.9439,-3.45466463800743,1.98617043563853,0.542464285991496
"NonmarineMolluscs","Omphiscola glabra",42,1974,2015,101,1.6134,-1.636806755581,4.84851783061455,0.361976997992259
"NonmarineMolluscs","Radix balthica",46,1970,2015,1599,-2.4311,-3.45557596902763,-1.43056562670546,3.59081805412265
"NonmarineMolluscs","Lymnaea stagnalis",46,1970,2015,824,-0.5284,-1.90727575579504,0.748568718739372,2.07784891011179
"NonmarineMolluscs","Galba truncatula",46,1970,2015,588,-2.3254,-3.60075806547992,-1.12578317205857,2.49616946498312
"NonmarineMolluscs","Macrogastra rolphii",45,1971,2015,72,-1.5324,-4.47565834834986,0.695797836238458,0.589457043034798
"NonmarineMolluscs","Malacolimax tenellus",45,1970,2014,163,1.0418,-0.694036224010343,3.20829198223912,0.9276139802846
"NonmarineMolluscs","Milax gagates",40,1976,2015,84,-0.6577,-3.1918395797822,2.02257884966383,0.609248181265341
"NonmarineMolluscs","Monacha cantiana",46,1970,2015,802,0.1366,-0.943579941671077,1.26859505884954,3.40849795738718
"NonmarineMolluscs","Nesovitrea hammonis",46,1970,2015,761,-1.9128,-2.98637261730013,-0.980206829462799,3.56506203278029
"NonmarineMolluscs","Oxychilus alliarius",46,1970,2015,2027,-0.7344,-1.29693234782864,-0.121959037336248,11.1729132657742
"NonmarineMolluscs","Oxychilus cellarius",46,1970,2015,1733,-0.5572,-1.06912361331431,-0.0358078503989405,13.64308655983
"NonmarineMolluscs","Oxychilus draparnaudi",46,1970,2015,320,1.3776,-0.184165128882521,3.28156749027764,1.28619861472342
"NonmarineMolluscs","Oxychilus navarricus",44,1970,2013,356,-3.4016,-5.02957103827164,-1.76179576234942,1.32518876728992
"NonmarineMolluscs","Oxyloma elegans",46,1970,2015,564,-2.2428,-3.85271858207409,-0.720008719022017,1.64003875350325
"NonmarineMolluscs","Zenobiella subrufescens",46,1970,2015,373,-1.0767,-2.62049562909507,0.536417746575234,1.57652689581491
"NonmarineMolluscs","Phenacolimax major",45,1971,2015,68,-2.1489,-5.14118541951053,0.113519871169673,0.499631032881775
"NonmarineMolluscs","Physella acuta",40,1976,2015,82,3.0948,0.382011821470699,6.45359851741276,0.421499537835323
"NonmarineMolluscs","Physa fontinalis",46,1970,2015,788,-1.9518,-3.46073936066513,-0.607337613276107,1.8389642365096
"NonmarineMolluscs","Pisidium amnicum",46,1970,2015,85,-2.1666,-4.73068568860813,0.395645956158742,0.577922344361886
"NonmarineMolluscs","Pisidium casertanum",45,1970,2014,136,-3.8214,-5.78031636693753,-2.06343966564234,1.14318512691352
"NonmarineMolluscs","Pisidium henslowanum",46,1970,2015,62,-4.1018,-7.59625984047971,-0.786341342744531,0.341816694204327
"NonmarineMolluscs","Pisidium milium",43,1970,2012,147,-4.5652,-7.10348752680232,-2.29057096693074,0.646529655729818
"NonmarineMolluscs","Pisidium nitidum",46,1970,2015,151,-4.3659,-6.42668057449219,-2.30799225873122,0.907195879390204
"NonmarineMolluscs","Pisidium obtusale",46,1970,2015,102,-4.5205,-8.45808683937975,-0.810171025747007,0.268996544813368
"NonmarineMolluscs","Pisidium personatum",46,1970,2015,184,-2.5574,-4.43132015972643,-1.00348669293456,1.2505344062321
"NonmarineMolluscs","Pisidium subtruncatum",46,1970,2015,181,-3.7627,-6.06275049493177,-1.48855481889298,0.754670200017106
"NonmarineMolluscs","Planorbarius corneus",46,1970,2015,449,-0.2053,-2.41667667993611,1.8052878339125,0.924691063219085
"NonmarineMolluscs","Planorbis carinatus",46,1970,2015,593,0.0479,-1.60347452377773,1.85902044109874,1.32112293878228
"NonmarineMolluscs","Planorbis planorbis",45,1970,2014,393,-1.5495,-3.77169885112827,0.306613795057634,0.892785832305021
"NonmarineMolluscs","Pomatias elegans",45,1971,2015,253,-0.4168,-1.9003118034327,0.971433247415682,1.9632756071472
"NonmarineMolluscs","Potamopyrgus antipodarum",46,1970,2015,980,-3.1632,-4.52180962438939,-1.87194289129993,2.18611358536904
"NonmarineMolluscs","Punctum pygmaeum",46,1970,2015,583,-2.3269,-3.83077265981977,-0.696497515882136,1.60291396522148
"NonmarineMolluscs","Pupilla muscorum",46,1970,2015,186,-2.1518,-4.21520548620808,-0.434360751324396,1.1067734934476
"NonmarineMolluscs","Pyramidula pusilla",46,1970,2015,413,-0.1599,-1.41922980474642,1.00584808647947,2.59235597857242
"NonmarineMolluscs","Segmentina nitida",45,1970,2014,69,-1.8412,-5.55843871273829,1.43777129172985,0.322518478793173
"NonmarineMolluscs","Spermodea lamellata",46,1970,2015,138,-1.5434,-3.59160766928835,0.419305914267619,0.948468904439772
"NonmarineMolluscs","Sphaerium corneum",46,1970,2015,816,-1.6336,-3.10226653414047,-0.173473047853847,1.87062357520693
"NonmarineMolluscs","Musculium lacustre",46,1970,2015,211,-2.8807,-5.22681761004158,-0.639754140599827,0.73532597323071
"NonmarineMolluscs","Succinea putris",46,1970,2015,486,0.1825,-1.00817642632392,1.40996586708039,2.73505446093772
"NonmarineMolluscs","Tandonia budapestensis",46,1970,2015,849,0.7146,-0.460913302178171,2.00543195899784,2.65694015559327
"NonmarineMolluscs","Tandonia sowerbyi",46,1970,2015,257,1.4515,-0.501281655594804,3.68620970612247,0.855370431787304
"NonmarineMolluscs","Theodoxus fluviatilis",45,1970,2014,70,-0.9469,-3.26074652818598,0.145876735508504,1.17659263921944
"NonmarineMolluscs","Trichia hispida",46,1970,2015,1598,-1.0471,-1.60731146024287,-0.47157051062121,11.1872239340219
"NonmarineMolluscs","Trochulus sericeus",42,1970,2011,52,-3.2564,-7.45103827374929,-0.0381335744725101,0.223529369619894
"NonmarineMolluscs","Trichia striolata",46,1970,2015,2316,0.1676,-0.465938223153656,0.930425863378362,7.72328157460699
"NonmarineMolluscs","Unio pictorum",45,1970,2014,57,-2.5359,-6.3184497850035,0.154937485461539,0.279020709142225
"NonmarineMolluscs","Vallonia costata",46,1970,2015,264,-3.5205,-5.44415181450276,-1.83812294728735,1.17194204832975
"NonmarineMolluscs","Vallonia excentrica",46,1970,2015,354,-1.3777,-2.39138342571138,-0.222264543813121,3.28243575601385
"NonmarineMolluscs","Valvata cristata",45,1970,2014,363,-2.7814,-4.83693111192344,-0.620917268174119,0.843129494857347
"NonmarineMolluscs","Valvata macrostoma",43,1970,2012,74,-3.0256,-6.45000903856473,0.095443697042802,0.34381157045347
"NonmarineMolluscs","Valvata piscinalis",46,1970,2015,219,-3.2263,-4.9619054308479,-1.51684704720448,1.22733463503077
"NonmarineMolluscs","Vertigo alpestris",45,1970,2014,71,-3.0797,-6.95831528511494,0.1272922196227,0.30280089478309
"NonmarineMolluscs","Vertigo antivertigo",46,1970,2015,160,-1.8805,-3.65324899099672,-0.275620667733598,1.33434418446719
"NonmarineMolluscs","Vertigo moulinsiana",45,1971,2015,52,-1.585,-5.23438744881797,0.924694582391554,0.406540421052412
"NonmarineMolluscs","Vertigo pusilla",45,1970,2014,65,-0.9161,-3.23901148299541,1.25177677306905,0.807850623248891
"NonmarineMolluscs","Vertigo pygmaea",46,1970,2015,329,-0.9741,-2.44266157190826,0.770207020934458,1.6113949058767
"NonmarineMolluscs","Vertigo substriata",45,1970,2014,184,-3.0766,-4.64139387107618,-1.23530379366311,1.35243871541235
"NonmarineMolluscs","Vitrea contracta",46,1970,2015,720,-2.2143,-3.33122844569252,-1.08645848794398,3.40929308695599
"NonmarineMolluscs","Vitrina pellucida",46,1970,2015,1135,-2.4539,-3.38681282805215,-1.49387671312495,4.41088185927444
"NonmarineMolluscs","Viviparus viviparus",45,1970,2014,104,-2.2597,-4.18826487545903,-0.360264044896489,0.943360532737876
"NonmarineMolluscs","Zonitoides excavatus",46,1970,2015,156,-0.4283,-1.89833787961601,1.27309869226118,1.82390450112205
"NonmarineMolluscs","Zonitoides nitidus",46,1970,2015,272,-2.1612,-4.09976255869858,-0.183352033727603,1.04222260593852
"Moths","Abraxas grossulariata",46,1970,2015,46508,-0.2198,-0.4313692090407,-0.0114250587780429,87.4917038247475
"Moths","Abraxas sylvata",46,1970,2015,3378,-1.1005,-1.76427652137303,-0.387244130604577,7.95342083482849
"Moths","Abrostola tripartita",46,1970,2015,116730,0.1082,-0.0398538928414921,0.261746536692824,157.947930412317
"Moths","Abrostola triplasia",46,1970,2015,16811,-0.3506,-0.840107128763075,0.164663042523993,16.5968929434012
"Moths","Acasis viretata",46,1970,2015,22028,1.4892,0.884677696051823,2.12509043429087,9.31922414773677
"Moths","Acherontia atropos",46,1970,2015,370,-1.4761,-3.32778604020923,0.427553660580252,1.00201718318042
"Moths","Achlya flavicornis",46,1970,2015,12530,0.3725,-0.139180920343426,0.940732601196802,13.0956619001153
"Moths","Acosmetia caliginosa",38,1978,2015,134,-2.0462,-6.52942306898686,2.20069255270657,0.186347964911933
"Moths","Acronicta aceris",46,1970,2015,11273,1.3045,0.701638805940246,2.01441209023205,8.91465658350678
"Moths","Acronicta alni",46,1970,2015,5917,0.474,-0.10024109298143,1.09042792067156,11.2253134177578
"Moths","Acronicta cinerea",44,1972,2015,84,2.8377,-0.411489699651512,6.53861726241063,0.315247142498726
"Moths","Acronicta leporina",46,1970,2015,13482,1.2862,0.752662246170713,1.85074781218676,12.5675732556492
"Moths","Acronicta menyanthidis",46,1970,2015,1417,-0.3828,-1.22672269166192,0.580146825494449,4.72943426952476
"Moths","Acronicta psi",46,1970,2015,17710,-0.1996,-0.607520593015424,0.219467658116281,21.7122556812513
"Moths","Acronicta rumicis",46,1970,2015,43005,-0.2804,-0.452852912614123,-0.0854165142566368,108.159179708914
"Moths","Acronicta tridens",46,1970,2015,1693,-0.6123,-1.57620895472667,0.413846865869353,4.1195903216673
"Moths","Actebia praecox",46,1970,2015,323,-4.4959,-6.17208597118229,-2.65711114380247,1.2484239881395
"Moths","Adscita geryon",44,1972,2015,598,1.8183,0.207441814870932,3.85684506460909,1.2171491401686
"Moths","Adscita statices",46,1970,2015,1050,-0.4156,-1.43523178953728,0.644475809398516,3.6869382176736
"Moths","Aethalura punctulata",46,1970,2015,6032,-0.5953,-1.12321201732871,-0.0413246363567281,12.8532793615753
"Moths","Agriopis aurantiaria",46,1970,2015,12190,-0.9381,-1.52609402771232,-0.324269116472266,10.690241779699
"Moths","Agriopis leucophaearia",46,1970,2015,8562,1.2718,0.145259431052756,2.40192061397887,3.10145520187574
"Moths","Agriopis marginaria",46,1970,2015,35923,-0.0802,-0.443279394096342,0.33089333610247,23.8516916061199
"Moths","Agrius convolvuli",46,1970,2015,4542,2.5063,0.962108198861106,4.31702725342763,1.3599855605892
"Moths","Agrochola circellaris",46,1970,2015,22474,-0.3537,-0.780373322805645,0.116284071860354,19.7849745112995
"Moths","Agrochola haematidea",22,1993,2014,118,7.819,0.0755975012917418,17.3074822230138,0.049624893210411
"Moths","Agrochola helvola",46,1970,2015,4833,-1.8382,-2.3638336613444,-1.320955404582,14.1954869198848
"Moths","Agrochola litura",46,1970,2015,24117,-1.2071,-1.61153955565775,-0.834755418627591,25.2476301859752
"Moths","Agrochola lota",46,1970,2015,41036,0.0366,-0.318119604732735,0.436457923694511,25.6219938632021
"Moths","Agrochola lychnidis",46,1970,2015,49655,-1.1897,-1.56465098303427,-0.788645696853875,26.2905596507961
"Moths","Agrochola macilenta",46,1970,2015,46584,0.3471,-0.0668875805796071,0.767164403691639,20.9644604952543
"Moths","Agrotis cinerea",46,1970,2015,751,-1.9514,-3.6236018349471,-0.390366221166611,1.46568240825598
"Moths","Agrotis clavis",46,1970,2015,37781,0.9111,0.518283038441177,1.32927057856346,23.1364323917956
"Moths","Agrotis exclamationis",46,1970,2015,294603,-0.0219,-0.16955778176876,0.119749358805675,177.975775118653
"Moths","Agrotis ipsilon",46,1970,2015,41595,-0.5838,-0.912315923754837,-0.218914107069022,30.9796570555551
"Moths","Agrotis puta",46,1970,2015,171203,0.6868,0.331006367225748,1.0485520490011,28.3882203246615
"Moths","Agrotis ripae",46,1970,2015,3414,-0.1724,-1.57089680599821,1.40605965300979,1.80589643276697
"Moths","Agrotis segetum",46,1970,2015,63172,-0.2022,-0.537201030273861,0.156056760018524,29.5724355977807
"Moths","Agrotis trux",46,1970,2015,3463,0.3185,-0.504321139694215,1.30632911685096,4.75140084816446
"Moths","Agrotis vestigialis",46,1970,2015,7004,-0.807,-1.2535509545299,-0.300132359051986,15.33478847548
"Moths","Alcis jubata",46,1970,2015,4589,-0.4783,-1.0812363943073,0.170858367330293,9.25598599001301
"Moths","Alcis repandata",46,1970,2015,93463,0.1547,0.000524602195802472,0.315147522147871,152.391027790177
"Moths","Aleucis distinctata",44,1970,2013,315,-5.4315,-7.90151327108835,-3.23289418889382,0.704110987552042
"Moths","Allophyes oxyacanthae",46,1970,2015,42336,-0.5374,-0.815238418496623,-0.249728937557981,49.3739786441032
"Moths","Alsophila aescularia",46,1970,2015,40011,0.0473,-0.337459762193038,0.430803945508628,23.3403884703092
"Moths","Amphipoea crinanensis",46,1970,2015,1189,-0.985,-2.64377552039508,0.903782229803688,1.13097083986023
"Moths","Amphipoea fucosa",46,1970,2015,2101,1.1928,-0.144576508502814,2.73856404319341,1.77420318283757
"Moths","Amphipoea lucens",46,1970,2015,4480,-2.2717,-3.15619848881622,-1.23616802670409,4.18563443519897
"Moths","Amphipoea oculea",46,1970,2015,6060,-0.0813,-0.680039814143107,0.533501156695256,9.73851962001248
"Moths","Amphipyra berbera",46,1970,2015,16910,1.9072,1.11381813937501,2.8520275519747,4.90720472469685
"Moths","Amphipyra pyramidea",46,1970,2015,39989,1.5637,1.07743646475678,2.12707758270353,13.3763004535215
"Moths","Amphipyra tragopoginis",46,1970,2015,47536,-1.0897,-1.33052798395392,-0.85077491061196,70.5230670336583
"Moths","Anaplectoides prasina",46,1970,2015,16376,0.6305,0.263781763301792,1.00953427195782,26.5983559844108
"Moths","Anarta myrtilli",46,1970,2015,2166,-0.7753,-1.53706690475771,-0.081382370934706,7.02214126010245
"Moths","Anarta trifolii",46,1970,2015,31188,-1.2429,-1.73658697569883,-0.693555282626066,13.586377684507
"Moths","Angerona prunaria",46,1970,2015,2008,-0.6627,-1.21285335533581,-0.135311413273138,12.8989786706129
"Moths","Anticlea derivata",46,1970,2015,19509,0.295,-0.0959172706759998,0.729285816218776,22.8346480076198
"Moths","Anticollix sparsata",46,1970,2015,154,-2.5801,-5.35676546197993,0.153604549330043,0.571355546705699
"Moths","Antitype chi",46,1970,2015,5816,-1.5187,-1.96763937989486,-1.04873620637026,17.8122501753165
"Moths","Apamea anceps",46,1970,2015,14368,0.0649,-0.537669149033781,0.738797164191035,10.0106727497875
"Moths","Apamea crenata",46,1970,2015,51583,-0.154,-0.378870760377686,0.0644364247332546,74.6416876103773
"Moths","Apamea epomidion",46,1970,2015,6964,0.4292,-0.0802434798429599,1.03423700543817,12.2626298543982
"Moths","Apamea exulis",43,1973,2015,95,0.6879,-2.42536882650121,3.6702376264002,0.410774119074618
"Moths","Apamea exulis subsp. assimilis",38,1978,2015,85,-0.8701,-4.02821511016412,2.32741669756522,0.370874854231181
"Moths","Apamea furva",45,1971,2015,808,-0.3469,-1.48396148067868,0.987934383993795,2.43273341136093
"Moths","Apamea lithoxylaea",46,1970,2015,52563,-0.0307,-0.266163689275562,0.203600632746117,74.2704007079549
"Moths","Apamea monoglypha",46,1970,2015,279331,-0.0923,-0.163541763939389,-0.0224430151569547,779.050569813968
"Moths","Apamea oblonga",46,1970,2015,1947,-1.6767,-3.01293177145108,-0.223983128062704,1.87934456756327
"Moths","Apamea remissa",46,1970,2015,38243,-0.3386,-0.583487085350335,-0.0436968850545017,53.8003854521872
"Moths","Apamea scolopacina",46,1970,2015,13080,1.2028,0.735076467120721,1.76188451236521,13.5736431636362
"Moths","Apamea sordens",46,1970,2015,52581,-0.8626,-1.15079505749047,-0.569599393928743,48.6512297642254
"Moths","Apamea sublustris",45,1971,2015,2612,0.2297,-0.867581372351341,1.43881311319348,2.81339282301093
"Moths","Apamea unanimis",46,1970,2015,10821,0.3808,-0.326118624536975,1.14222092362024,7.55519830565741
"Moths","Apeira syringaria",46,1970,2015,7663,-0.2853,-0.767546946273094,0.221213771124619,15.3001529265804
"Moths","Aplasta ononaria",26,1990,2015,199,0.8049,-5.02738269263911,6.8798590705277,0.10191205854222
"Moths","Aplocera efformata",46,1970,2015,5140,-0.0887,-1.17645757511771,1.13785577852127,2.90472897855916
"Moths","Aplocera plagiata",46,1970,2015,12318,-1.2946,-1.72908278055128,-0.82054765785069,18.5170484739302
"Moths","Apocheima hispidaria",46,1970,2015,4017,-0.3717,-1.43131379750502,0.848884780267669,3.06170817915098
"Moths","Apoda limacodes",46,1970,2015,2458,2.1628,1.00915288704752,3.66570831022744,2.23844365830597
"Moths","Aporophyla australis",44,1972,2015,1981,1.7452,-0.119924946158584,4.01256198119347,0.887943048419264
"Moths","Aporophyla lueneburgensis",46,1970,2015,1348,-3.0724,-3.92272031012358,-2.11287289211135,4.60360553371245
"Moths","Aporophyla lutulenta",46,1970,2015,5658,-0.2317,-1.13901897156267,0.74644805871545,4.46356563881349
"Moths","Aporophyla nigra",46,1970,2015,47579,0.5694,0.191664888088485,0.986920811068045,23.589001723597
"Moths","Archanara dissoluta",46,1970,2015,2282,-0.2793,-1.31841857409771,0.849677853654958,3.26499334493003
"Moths","Archanara neurica",36,1977,2012,66,0.8478,-2.29822523051779,6.71254425572888,0.171751796033416
"Moths","Archiearis parthenias",46,1970,2015,2540,0.9965,-0.113381615220825,2.1601286353349,2.78240621458064
"Moths","Arctia caja",46,1970,2015,41465,-0.5685,-0.769730606361545,-0.34560776582439,85.9617645689497
"Moths","Arctia villica",46,1970,2015,3374,-0.9142,-1.55157812887543,-0.208943253604844,8.31123083777928
"Moths","Arenostola phragmitidis",46,1970,2015,5572,0.5472,-0.255637897537832,1.39622947021641,5.46384762405928
"Moths","Aspitates gilvaria",46,1970,2015,261,-0.8713,-3.75800860687748,2.52134935767579,0.395039687974546
"Moths","Aspitates ochrearia",46,1970,2015,5120,-0.6772,-1.40759708150346,0.025738703754296,7.57933248494878
"Moths","Asteroscopus sphinx",46,1970,2015,7923,-0.5376,-1.29697268241745,0.241695455077033,6.60186340588454
"Moths","Asthena albulata",46,1970,2015,5755,0.0536,-0.559972666057904,0.760630911513617,8.55112476588848
"Moths","Atethmia centrago",46,1970,2015,25334,0.2894,-0.0903430941497207,0.704988126196939,23.6182014920902
"Moths","Atolmis rubricollis",46,1970,2015,3230,4.6878,3.05114856531977,6.53075099097006,1.27976552615694
"Moths","Autographa bractea",46,1970,2015,9452,-1.1436,-1.56734855877459,-0.737170288674344,24.1536588578232
"Moths","Autographa gamma",46,1970,2015,261399,0.0714,-0.07513972006742,0.233947277182357,158.150541284785
"Moths","Autographa jota",46,1970,2015,36266,-0.6367,-0.8388947635021,-0.421546322421171,84.2033331332527
"Moths","Autographa pulchrina",46,1970,2015,51451,-0.3976,-0.599129845455818,-0.168006156984959,82.8386751485296
"Moths","Axylia putris",46,1970,2015,122620,0.0031,-0.13227528056992,0.141718190257854,201.664151399069
"Moths","Bembecia ichneumoniformis",46,1970,2015,1134,1.6284,-0.411841935304984,4.23862131290446,0.730582086406433
"Moths","Bena bicolorana",46,1970,2015,4857,0.7648,0.165641973886616,1.48445596545553,8.73482023575005
"Moths","Biston betularia",46,1970,2015,100968,0.0831,-0.0100258186357174,0.183114361106415,383.06896018761
"Moths","Biston strataria",46,1970,2015,25249,0.5907,0.171664160987096,1.0444901734835,20.5240453413832
"Moths","Brachionycha nubeculosa",46,1970,2015,366,0.8332,-1.36978747603752,3.3017088496332,0.684785417488864
"Moths","Brachylomia viminalis",46,1970,2015,12312,-2.3373,-2.86874155837813,-1.85473230475921,15.6529900456132
"Moths","Bupalus piniaria",46,1970,2015,11467,-0.4694,-0.83332181901231,-0.0737921116039077,27.6357181992668
"Moths","Cabera exanthemata",46,1970,2015,67072,0.2574,0.0611810460595119,0.45897838571202,100.179805492627
"Moths","Cabera pusaria",46,1970,2015,80268,0.0495,-0.0901879552811968,0.203504838530237,179.151885582782
"Moths","Callimorpha dominula",46,1970,2015,4771,2.625,1.41494965944211,3.90356399330559,2.46551419427617
"Moths","Calliteara pudibunda",46,1970,2015,40574,0.2744,0.0927231100680498,0.482733729461659,107.471562819304
"Moths","Calophasia lunula",45,1971,2015,881,4.5367,1.72557711296679,7.88603855010223,0.405350011835097
"Moths","Campaea margaritaria",46,1970,2015,108934,0.4552,0.293424794165025,0.647488610408899,118.409924684454
"Moths","Camptogramma bilineata",46,1970,2015,51364,0.383,0.165717278444471,0.628963641304261,75.9581813740794
"Moths","Caradrina clavipalpis",46,1970,2015,83430,0.0388,-0.355271739676471,0.44138894743781,24.013222965644
"Moths","Caradrina morpheus",46,1970,2015,90885,-0.1418,-0.377868795554467,0.131483610308462,55.1162795449488
"Moths","Carsia sororiata",46,1970,2015,534,-2.8305,-4.18962176013065,-1.55375943462598,2.3575831256106
"Moths","Catarhoe cuculata",46,1970,2015,814,-0.7259,-1.85632588549862,0.410541553742746,2.98700339550017
"Moths","Catarhoe rubidata",46,1970,2015,1337,-0.5506,-1.81489767431596,0.790102588696131,2.49858990480609
"Moths","Catocala fraxini",46,1970,2015,407,2.4578,-0.12220747560573,5.89741831556307,0.409343406213542
"Moths","Catocala nupta",46,1970,2015,11043,0.7441,0.154501035527785,1.42994200283695,9.6796514260802
"Moths","Catocala promissa",40,1976,2015,398,0.6539,-1.7005157558931,3.27038845481574,0.57981446383993
"Moths","Catocala sponsa",37,1978,2014,169,2.7207,-2.05148346029986,8.04959941610597,0.138762598968576
"Moths","Celaena haworthii",46,1970,2015,3406,-1.2161,-1.84401242421171,-0.505495780720992,8.00329651502665
"Moths","Cepphis advenaria",46,1970,2015,977,-0.3352,-1.14519897251411,0.534092942923095,5.70394800657438
"Moths","Ceramica pisi",46,1970,2015,25918,-1.418,-1.63396890347799,-1.18112301955471,76.9443595570285
"Moths","Cerapteryx graminis",46,1970,2015,46071,-0.6158,-0.832727535363265,-0.388384251044967,69.3247769988552
"Moths","Cerastis leucographa",46,1970,2015,1570,-0.6482,-1.64934910431723,0.454683020123599,3.29383294764352
"Moths","Cerastis rubricosa",46,1970,2015,34600,-0.5663,-0.919040100552031,-0.195787308292694,29.1634633876577
